customerId,articleId,price,salesChannelId
C00028,685687004,0.0169322033898305,2
C00028,673900010,0.0338813559322033,2
C00343,597763001,0.0101525423728813,2
C00343,666352002,0.008457627118644,2
C00343,642296002,0.0135423728813559,2
C00567,622955001,0.0593050847457627,2
C00577,607347005,0.0169322033898305,2
C00577,607347006,0.0169322033898305,2
C00577,623284003,0.0169322033898305,2
C00577,607347017,0.0169322033898305,2
C00577,513257008,0.0135423728813559,2
C00577,607347007,0.0169322033898305,2
C00577,607347004,0.0169322033898305,2
C00619,638532001,0.0254067796610169,2
C00619,638532001,0.0254067796610169,2
C00619,666448006,0.0254067796610169,2
C00619,623434023,0.0338813559322033,2
C00619,703795002,0.0338813559322033,2
C00619,428291016,0.0101525423728813,2
C00619,653553002,0.0254067796610169,2
C00619,653553002,0.0254067796610169,2
C00708,662857002,0.0423559322033898,2
C00775,714416001,0.0254067796610169,2
C00775,647423001,0.0423559322033898,2
C00775,607834002,0.0254067796610169,2
C00794,671022001,0.0254067796610169,2
C00794,673643001,0.0304915254237288,2
C00794,620081006,0.0254067796610169,2
C00839,561817002,0.020322033898305,2
C00839,564419001,0.008457627118644,2
C00930,546565004,0.0338813559322033,2
C00930,625075003,0.0423559322033898,2
C00930,554546013,0.0338813559322033,2
C00930,546565003,0.0338813559322033,2
C00930,554546016,0.0338813559322033,2
C00986,637411002,0.0274406779661017,1
C00986,492171004,0.0411694915254237,1
C00986,495733002,0.0411694915254237,1
C00061,564313005,0.0254067796610169,1
C00061,671985001,0.0338813559322033,1
C00061,299768002,0.008457627118644,1
C00061,664647001,0.0508305084745762,1
C00335,399256023,0.0169322033898305,2
C00335,448509009,0.020322033898305,2
C00474,624632006,0.0169322033898305,1
C00478,684080003,0.1016779661016949,2
C00478,684080003,0.1016779661016949,2
C00478,699566001,0.0677796610169491,2
C00478,699566001,0.0677796610169491,2
C00517,607511001,0.0067627118644067,2
C00517,497224002,0.0067627118644067,2
C00517,607550001,0.0440508474576271,2
C00553,690279001,0.1016779661016949,2
C00596,591334003,0.0169322033898305,1
C00596,591334017,0.0169322033898305,1
C00596,669882001,0.0254067796610169,1
C00658,578470001,0.1186271186440677,2
C00658,656719005,0.0508305084745762,2
C00683,559634003,0.0237118644067796,2
C00683,559634002,0.0338813559322033,2
C00142,664618001,0.0101525423728813,1
C00231,576773017,0.0338813559322033,2
C00231,539723007,0.0338813559322033,2
C00231,573716039,0.0254067796610169,2
C00231,583534002,0.0169322033898305,2
C00231,664133003,0.0423559322033898,2
C00231,617280001,0.0527627118644067,1
C00268,497642004,0.1016779661016949,2
C00280,620216017,0.0101525423728813,2
C00280,508929063,0.0135423728813559,2
C00362,648173002,0.0220169491525423,2
C00362,658298001,0.0423559322033898,2
C00403,501509003,0.020322033898305,2
C00403,527573001,0.0237118644067796,2
C00438,399223001,0.0338813559322033,2
C00438,241412038,0.0254067796610169,2
C00443,668484005,0.0338813559322033,2
C00443,631711001,0.0626949152542372,2
C00443,601636002,0.0169322033898305,2
C00443,483633004,0.0338813559322033,2
C00818,617919009,0.0101525423728813,2
C00818,570843001,0.0067627118644067,2
C00818,713756001,0.0304915254237288,2
C00818,705143001,0.0220169491525423,2
C00818,642960002,0.020322033898305,2
C00837,560389013,0.0304915254237288,2
C00837,628785001,0.0304915254237288,2
C00837,630514003,0.0254067796610169,2
C00957,714411001,0.0338813559322033,1
C00957,667316001,0.0101525423728813,1
C00187,608375001,0.0169322033898305,1
C00187,560621003,0.096593220338983,1
C00187,641011003,0.0135423728813559,1
C00216,626463002,0.0508305084745762,1
C00216,675203002,0.0338813559322033,1
C00488,573716040,0.0254067796610169,2
C00488,549607004,0.1677966101694915,2
C00488,639192002,0.0677796610169491,2
C00488,639192002,0.0677796610169491,2
C00675,397068001,0.0304915254237288,1
C00731,615085004,0.0169322033898305,2
C00731,664074003,0.0169322033898305,2
C00741,665538001,0.0304915254237288,1
C00839,603367001,0.0321864406779661,2
C00839,562775001,0.0220169491525423,2
C00848,630657004,0.0677796610169491,2
C00848,545894001,0.1016779661016949,2
C00930,560270007,0.0508305084745762,1
C00957,636148001,0.0237118644067796,2
C00957,643833006,0.0067627118644067,2
C00957,639552001,0.0237118644067796,2
C00957,683662006,0.0135423728813559,2
C00957,571436022,0.0067627118644067,2
C00957,571436022,0.0067627118644067,2
C00957,683662005,0.0135423728813559,2
C00957,572399006,0.0135423728813559,2
C00957,594978027,0.008457627118644,2
C00957,572399004,0.0152372881355932,2
C00957,603401002,0.0135423728813559,2
C00115,536358001,0.0169322033898305,1
C00115,671491001,0.0508305084745762,1
C00115,677515001,0.0135423728813559,1
C00221,639976002,0.084728813559322,2
C00341,619229008,0.0169322033898305,2
C00341,567725005,0.0169322033898305,2
C00341,594756001,0.0321864406779661,2
C00596,591334003,0.0169322033898305,1
C00598,573716040,0.0254067796610169,2
C00598,625939002,0.008457627118644,2
C00598,552471019,0.0169322033898305,2
C00598,658129001,0.0169322033898305,2
C00598,677930006,0.0169322033898305,2
C00598,625939003,0.008457627118644,2
C00598,448509009,0.020322033898305,2
C00598,659531002,0.0135423728813559,2
C00598,662888003,0.0338813559322033,2
C00704,605939004,0.0563389830508474,2
C00775,680499002,0.0482881355932203,2
C00839,556589001,0.020322033898305,2
C00839,556589001,0.020322033898305,2
C00839,556589001,0.020322033898305,2
C00930,625075003,0.036,1
C00930,554546019,0.0287966101694915,1
C00947,631848001,0.0338813559322033,1
C00978,639151001,0.0762542372881355,1
C00978,569984014,0.0169322033898305,1
C00978,569984014,0.0169322033898305,1
C00008,526708008,0.0050677966101694,1
C00017,625939003,0.008457627118644,2
C00017,684889001,0.0508305084745762,2
C00017,355569001,0.008457627118644,2
C00017,355569001,0.008457627118644,2
C00017,688873014,0.0338813559322033,2
C00017,712425003,0.0338813559322033,2
C00040,585556003,0.0287966101694915,2
C00040,547300001,0.0237118644067796,2
C00040,601281001,0.0457457627118644,2
C00040,489217006,0.0287966101694915,2
C00040,491532007,0.0287966101694915,2
C00040,592304002,0.0287966101694915,2
C00040,620928003,0.0169322033898305,2
C00040,547300003,0.0287966101694915,2
C00118,632451001,0.0254067796610169,2
C00118,651059001,0.0423559322033898,2
C00118,428454002,0.0169322033898305,2
C00118,581162008,0.0135423728813559,2
C00165,673776005,0.0508305084745762,2
C00165,564358023,0.0338813559322033,2
C00165,655446001,0.0677796610169491,2
C00165,502186011,0.0338813559322033,2
C00165,392938035,0.0508305084745762,2
C00165,524825011,0.0423559322033898,2
C00165,636935009,0.0508305084745762,2
C00165,551790007,0.0593050847457627,2
C00165,408104012,0.0338813559322033,2
C00165,524825014,0.0423559322033898,2
C00204,657852013,0.0338813559322033,2
C00204,691072002,0.0254067796610169,2
C00206,464277014,0.0198135593220338,1
C00206,624638005,0.0152542372881355,1
C00206,511783004,0.022864406779661,1
C00206,559646008,0.0198135593220338,1
C00206,536139006,0.0152372881355932,1
C00206,200182001,0.0121864406779661,1
C00214,399223001,0.0271016949152542,1
C00214,678861003,0.0338813559322033,1
C00280,672133001,0.0508305084745762,2
C00280,534164011,0.0338813559322033,2
C00280,120129001,0.0169322033898305,2
C00280,676772003,0.0423559322033898,2
C00280,692903001,0.0423559322033898,2
C00280,469562006,0.0677796610169491,2
C00373,495685001,0.0377118644067796,2
C00373,667378001,0.0314237288135593,2
C00373,667379003,0.0392881355932203,2
C00373,662418001,0.084728813559322,2
C00388,678983008,0.0169322033898305,2
C00388,539723001,0.0338813559322033,2
C00388,673349002,0.0593050847457627,2
C00388,637661003,0.0508305084745762,2
C00388,677737001,0.0423559322033898,2
C00553,614626001,0.1355762711864406,2
C00588,622964001,0.0101525423728813,2
C00588,657970001,0.0677796610169491,2
C00588,657970001,0.0677796610169491,2
C00588,569929001,0.0677796610169491,2
C00624,661914001,0.0813389830508474,1
C00658,656719005,0.0482881355932203,2
C00658,667411020,0.0033728813559322,1
C00688,577512005,0.0508305084745762,2
C00688,502224001,0.0677796610169491,2
C00888,630116001,0.0338813559322033,1
C00941,583534010,0.0142881355932203,2
C00941,583534010,0.0142881355932203,2
C00941,622964001,0.0085593220338983,2
C00941,595928005,0.0085593220338983,2
C00028,640788002,0.0338813559322033,1
C00028,667499003,0.020322033898305,1
C00042,678291002,0.0271016949152542,1
C00042,608769002,0.0542203389830508,1
C00115,656213003,0.0271186440677966,1
C00115,648414004,0.0338813559322033,1
C00115,657291005,0.0081186440677966,1
C00115,634608001,0.0108305084745762,1
C00115,621759002,0.0108305084745762,1
C00115,301656013,0.0406610169491525,1
C00115,666223002,0.0054067796610169,1
C00115,666382001,0.020322033898305,1
C00115,657287005,0.0135423728813559,1
C00115,660599004,0.0271016949152542,1
C00139,625773001,0.0474406779661016,1
C00139,686631001,0.0338813559322033,1
C00139,662866005,0.0338983050847457,1
C00139,524825012,0.0338813559322033,1
C00140,557248023,0.0338813559322033,2
C00140,569981006,0.0254067796610169,2
C00198,611415005,0.0135593220338983,1
C00198,539723003,0.0271016949152542,1
C00198,429313006,0.0243898305084745,1
C00266,651348005,0.0135423728813559,1
C00266,453065002,0.0108305084745762,1
C00266,577006002,0.0108305084745762,1
C00266,577006002,0.0108305084745762,1
C00266,626263002,0.020322033898305,1
C00299,674336002,0.0271016949152542,1
C00351,399223001,0.0271016949152542,1
C00351,651465003,0.0081186440677966,1
C00351,637549003,0.0271186440677966,1
C00351,577512001,0.0406610169491525,1
C00351,565379001,0.0067627118644067,1
C00391,556527008,0.0406610169491525,1
C00392,316441011,0.0135423728813559,1
C00392,626588003,0.0542203389830508,1
C00392,670334004,0.0338813559322033,1
C00392,656059004,0.0406610169491525,1
C00392,316441001,0.0135423728813559,1
C00392,674077001,0.0338813559322033,1
C00392,636935009,0.0406610169491525,1
C00392,179123001,0.0135423728813559,1
C00392,502224001,0.0542372881355932,1
C00402,577006002,0.0108305084745762,1
C00402,626415013,0.0176101694915254,1
C00402,453065002,0.0108305084745762,1
C00402,637661003,0.0406610169491525,1
C00402,452616009,0.0094745762711864,1
C00402,568047002,0.0203559322033898,1
C00402,608069005,0.0135423728813559,1
C00402,453065003,0.0108305084745762,1
C00438,637940005,0.0677796610169491,1
C00438,618650001,0.0013389830508474,1
C00451,639976001,0.0677966101694915,1
C00451,554598012,0.0135423728813559,1
C00451,561445020,0.0067627118644067,1
C00530,688873021,0.0271186440677966,1
C00530,507909008,0.020322033898305,1
C00530,638533001,0.0135423728813559,1
C00530,453585009,0.0135423728813559,1
C00533,699358002,0.0406610169491525,1
C00533,637549003,0.0271016949152542,1
C00533,633135006,0.0271016949152542,1
C00533,637667001,0.0406610169491525,1
C00533,645065014,0.0271186440677966,1
C00569,448515018,0.0338813559322033,1
C00569,539723042,0.0271186440677966,1
C00569,689020001,0.0271016949152542,1
C00569,189616006,0.0135423728813559,1
C00569,648738016,0.0338813559322033,1
C00598,543669001,0.020322033898305,2
C00618,662948001,0.0338813559322033,1
C00618,673677003,0.0135423728813559,1
C00626,491912002,0.0338813559322033,1
C00682,688873002,0.0338813559322033,2
C00682,688873004,0.0338813559322033,2
C00682,537346020,0.0423559322033898,2
C00682,607834002,0.0254067796610169,2
C00682,625818001,0.0338813559322033,2
C00692,701600001,0.0338813559322033,2
C00781,563519001,0.0091355932203389,2
C00807,579541004,0.0135423728813559,1
C00816,639448003,0.0474406779661016,2
C00838,632516001,0.0542203389830508,1
C00909,505507011,0.020322033898305,1
C00922,645275001,0.020322033898305,1
C00922,609182001,0.0338813559322033,1
C00922,624065001,0.0271186440677966,1
C00930,575347011,0.0108305084745762,1
C00930,666508001,0.0406610169491525,1
C00987,671695001,0.0677796610169491,2
C00987,458032003,0.0508305084745762,2
C00987,693956001,0.0338813559322033,2
C00987,637661004,0.0508305084745762,2
C00987,637255010,0.0254067796610169,2
C00011,643985001,0.0254067796610169,2
C00011,643985001,0.022864406779661,2
C00144,605106001,0.0135423728813559,1
C00144,372860001,0.0135423728813559,1
C00144,608776003,0.0135423728813559,1
C00206,622617002,0.0101525423728813,1
C00206,660367001,0.0508305084745762,1
C00206,507706003,0.0593050847457627,1
C00206,678518001,0.0220169491525423,1
C00206,658183001,0.0050677966101694,1
C00206,496111020,0.0338813559322033,1
C00206,560270009,0.0508305084745762,1
C00206,564792001,0.0254067796610169,1
C00316,508184019,0.0254067796610169,1
C00434,596400002,0.0169322033898305,1
C00438,399223001,0.0321864406779661,2
C00574,542730009,0.084728813559322,2
C00165,661095001,0.061,2
C00165,661095001,0.0677796610169491,2
C00258,490676002,0.0076101694915254,1
C00258,545396005,0.0101525423728813,1
C00258,545396005,0.0101525423728813,1
C00258,608458002,0.0169322033898305,1
C00258,672054004,0.0152372881355932,1
C00258,179123001,0.0169322033898305,1
C00258,179123001,0.0169322033898305,1
C00258,531284005,0.0381186440677966,1
C00258,626704006,0.0152372881355932,1
C00258,508671003,0.0381186440677966,1
C00258,594541003,0.0101525423728813,1
C00258,632654001,0.0304915254237288,1
C00258,566534003,0.0274406779661017,1
C00258,403448007,0.0121864406779661,1
C00361,623115001,0.0508305084745762,2
C00361,623115001,0.0508305084745762,2
C00361,622962001,0.0508305084745762,2
C00361,251510001,0.0112881355932203,2
C00361,240561001,0.0112881355932203,2
C00361,234432002,0.0112881355932203,2
C00412,578474007,0.0576101694915254,1
C00412,622295001,0.0230338983050847,1
C00692,696435002,0.0254067796610169,2
C00692,696435001,0.0254067796610169,2
C00692,564358012,0.0338813559322033,2
C00692,569984001,0.0169322033898305,2
C00692,569984001,0.0169322033898305,2
C00888,648209001,0.0254067796610169,1
C00888,493103040,0.0135423728813559,1
C00888,488016008,0.0169322033898305,1
C00888,488012027,0.0169322033898305,1
C00104,399223029,0.0287966101694915,1
C00198,576689001,0.008457627118644,2
C00198,692454002,0.0254067796610169,2
C00198,692454002,0.0254067796610169,2
C00227,628816001,0.0254067796610169,2
C00227,514482003,0.0254067796610169,2
C00227,514482003,0.0254067796610169,2
C00227,579302004,0.0338813559322033,2
C00391,665497001,0.0101525423728813,1
C00598,687524001,0.0254067796610169,2
C00598,665477003,0.0338813559322033,2
C00598,448509017,0.0423559322033898,2
C00598,640176002,0.0338813559322033,2
C00692,569974001,0.0338813559322033,2
C00711,625311008,0.0304915254237288,1
C00711,630116004,0.0338813559322033,1
C00758,633214001,0.0101525423728813,1
C00758,633214001,0.0101525423728813,1
C00758,555351006,0.0423559322033898,1
C00758,555351006,0.0423559322033898,1
C00758,453065021,0.0033728813559322,1
C00758,453065033,0.0033728813559322,1
C00758,490473012,0.0016779661016949,1
C00758,453065011,0.0033728813559322,1
C00758,453065011,0.0033728813559322,1
C00921,509210006,0.0338813559322033,2
C00921,611024001,0.0169322033898305,2
C00921,611024001,0.0169322033898305,2
C00987,458032003,0.0508305084745762,1
C00987,671502001,0.0508305084745762,1
C00004,648738016,0.0423559322033898,1
C00004,633136003,0.0338813559322033,1
C00226,506110001,0.0254067796610169,2
C00226,506110001,0.0254067796610169,2
C00226,524825010,0.0423559322033898,2
C00226,484398071,0.0338813559322033,2
C00226,709414002,0.0135423728813559,2
C00226,580482004,0.0508305084745762,2
C00226,634009004,0.0254067796610169,2
C00226,667161001,0.0338813559322033,2
C00226,493438027,0.0254067796610169,2
C00226,655784003,0.0338813559322033,2
C00226,655784003,0.0338813559322033,2
C00226,521269001,0.0338813559322033,2
C00226,660599004,0.0338813559322033,2
C00226,540701003,0.0304915254237288,2
C00226,640124001,0.0254067796610169,2
C00226,636238001,0.0423559322033898,2
C00226,666448006,0.0254067796610169,2
C00226,575141001,0.0220169491525423,2
C00226,572582008,0.0423559322033898,2
C00226,683662005,0.0135423728813559,2
C00226,670063002,0.0135423728813559,2
C00226,605106002,0.0135423728813559,2
C00226,704148001,0.0135423728813559,2
C00226,683662002,0.0135423728813559,2
C00422,399201005,0.084728813559322,2
C00679,512251004,0.0254067796610169,2
C00716,355569011,0.008457627118644,1
C00716,355569001,0.008457627118644,1
C00716,607834002,0.0254067796610169,1
C00716,610776020,0.008457627118644,1
C00877,618899001,0.0254067796610169,2
C00877,640124001,0.0254067796610169,2
C00877,640124001,0.0254067796610169,2
C00877,524061003,0.0508305084745762,2
C00877,524061003,0.0508305084745762,2
C00877,625939003,0.008457627118644,2
C00877,663714003,0.0135423728813559,2
C00877,687934001,0.0254067796610169,2
C00877,687934001,0.0254067796610169,2
C00877,635561003,0.0169322033898305,2
C00020,643282001,0.0304915254237288,1
C00020,625506008,0.0154067796610169,1
C00020,625653011,0.0177796610169491,1
C00020,405887035,0.0094915254237288,1
C00020,611145018,0.022864406779661,1
C00020,649356002,0.0274406779661017,1
C00073,570573002,0.020322033898305,2
C00393,554772003,0.0076101694915254,1
C00393,554772003,0.0076101694915254,1
C00594,647334001,0.0593050847457627,2
C00606,633781012,0.0169322033898305,2
C00606,613497008,0.0338813559322033,2
C00606,590928001,0.0304915254237288,2
C00620,529008026,0.021593220338983,2
C00620,637667002,0.0432033898305084,2
C00620,637673005,0.0288305084745762,2
C00620,611415005,0.0143898305084745,2
C00620,634009003,0.021593220338983,2
C00620,657116001,0.0432033898305084,2
C00620,580768001,0.036,2
C00620,637673007,0.0287966101694915,2
C00620,533230001,0.0259152542372881,2
C00658,696628001,0.1016779661016949,2
C00658,578470001,0.1126949152542372,2
C00658,671625001,0.0125593220338983,2
C00658,671622001,0.0163389830508474,2
C00658,691890001,0.0677796610169491,2
C00658,713756001,0.0304915254237288,2
C00658,713756001,0.0304915254237288,2
C00658,713756001,0.0304915254237288,2
C00658,111609001,0.0100508474576271,2
C00893,680499002,0.0508305084745762,1
C00893,156231001,0.0056271186440677,1
C00893,156231001,0.0056440677966101,1
C00893,156231001,0.0056440677966101,1
C00951,399136073,0.0720169491525423,1
C00951,560270010,0.0432033898305084,1
C00020,625506008,0.0171186440677966,1
C00020,649356001,0.0274406779661017,1
C00020,625653011,0.0197627118644067,1
C00020,611145018,0.022864406779661,1
C00020,620208027,0.0105423728813559,1
C00056,417088006,0.084728813559322,2
C00056,656388001,0.0677796610169491,2
C00056,656388001,0.0677796610169491,2
C00139,610543011,0.0254067796610169,1
C00139,717092001,0.0423559322033898,1
C00139,636935002,0.0508305084745762,1
C00302,378135033,0.061,1
C00302,378135028,0.061,1
C00616,557248005,0.0338813559322033,1
C00616,626588003,0.0677796610169491,1
C00616,561570001,0.0338813559322033,1
C00616,667499013,0.0254067796610169,1
C00660,620081006,0.0254067796610169,1
C00757,566323001,0.0152372881355932,2
C00848,491912014,0.0423559322033898,1
C00848,491912002,0.0423559322033898,1
C00890,627563006,0.0190677966101694,1
C00890,487750034,0.0190508474576271,1
C00890,225784001,0.0126949152542372,1
C00890,626816003,0.021593220338983,1
C00908,504154027,0.0423559322033898,2
C00219,504154027,0.0423559322033898,1
C00219,636587002,0.008457627118644,1
C00219,636587002,0.008457627118644,1
C00315,623434012,0.0338813559322033,1
C00341,594756001,0.0321864406779661,2
C00373,636938005,0.0338813559322033,1
C00373,565379022,0.008457627118644,1
C00373,629420001,0.008457627118644,1
C00460,552473001,0.0241355932203389,1
C00466,620208002,0.0090338983050847,1
C00466,620208002,0.0090338983050847,1
C00466,620208008,0.0090169491525423,1
C00507,539723005,0.0338813559322033,1
C00507,671783001,0.0254067796610169,1
C00507,622238018,0.0254067796610169,1
C00507,189616008,0.0169322033898305,1
C00507,539723006,0.0338813559322033,1
C00835,609719001,0.008457627118644,2
C00835,590929001,0.0101525423728813,2
C00011,666221002,0.0381186440677966,2
C00473,645477001,0.0287966101694915,1
C00473,577425002,0.0143898305084745,1
C00473,584631017,0.0144067796610169,1
C00473,301227002,0.021593220338983,1
C00658,666158002,0.0508305084745762,2
C00658,666158001,0.0508305084745762,2
C00658,675359001,0.0423559322033898,2
C00658,703046002,0.0762542372881355,2
C00658,630316012,0.0677796610169491,2
C00658,631632002,0.0338813559322033,2
C00658,661809001,0.0593050847457627,2
C00658,301656018,0.0508305084745762,2
C00658,702982003,0.0677796610169491,2
C00658,665648003,0.0254067796610169,2
C00705,648414022,0.0423559322033898,1
C00714,678604001,0.1355762711864406,2
C00716,625518004,0.061,1
C00761,297067002,0.0117966101694915,1
C00761,297067002,0.0117966101694915,1
C00761,493995001,0.0593050847457627,1
C00761,573716012,0.0254067796610169,1
C00761,563519003,0.0254067796610169,1
C00761,561570001,0.0338813559322033,1
C00761,297078002,0.0153559322033898,1
C00761,640134001,0.0254067796610169,1
C00787,672032001,0.0254067796610169,2
C00787,594834010,0.0423559322033898,2
C00232,629679001,0.0135423728813559,2
C00232,501820003,0.0169322033898305,2
C00232,525932008,0.0169322033898305,2
C00232,525932009,0.0169322033898305,2
C00232,677930002,0.0169322033898305,2
C00232,597745002,0.020322033898305,2
C00232,662574001,0.0152372881355932,2
C00232,677930005,0.0169322033898305,2
C00232,661310001,0.0237118644067796,2
C00232,581213003,0.0169322033898305,2
C00342,649551015,0.0254067796610169,1
C00342,457466002,0.0169322033898305,1
C00428,643833004,0.0067627118644067,2
C00428,605106002,0.0135423728813559,2
C00428,643833006,0.0067627118644067,2
C00071,712838006,0.008457627118644,1
C00071,325087043,0.0254067796610169,1
C00071,541512013,0.0304915254237288,1
C00071,464908037,0.0169322033898305,1
C00113,656388003,0.0677796610169491,2
C00275,501820001,0.0169322033898305,2
C00275,501820003,0.0169322033898305,2
C00275,501820003,0.0169322033898305,2
C00275,623434012,0.0338813559322033,2
C00275,623434012,0.0338813559322033,2
C00275,539723006,0.0338813559322033,2
C00275,501820025,0.0169322033898305,2
C00275,397068015,0.0338813559322033,2
C00275,399256009,0.0050677966101694,2
C00275,596517002,0.0118474576271186,2
C00275,651912002,0.0101525423728813,2
C00275,574112001,0.0254067796610169,2
C00275,464454011,0.0067627118644067,2
C00275,464454011,0.0067627118644067,2
C00275,660795002,0.0033728813559322,2
C00275,613460001,0.0135423728813559,2
C00275,613460001,0.0135423728813559,2
C00275,501820006,0.0169322033898305,2
C00275,501820006,0.0169322033898305,2
C00275,581178001,0.0338813559322033,2
C00275,458032003,0.0508305084745762,2
C00275,619235001,0.0593050847457627,2
C00275,619234001,0.0508305084745762,2
C00304,663568001,0.0423559322033898,1
C00327,552370002,0.0169322033898305,1
C00327,624761002,0.0304915254237288,1
C00327,668662001,0.0254067796610169,1
C00327,452616009,0.0118474576271186,1
C00327,551336003,0.0338813559322033,1
C00327,617081002,0.0169322033898305,1
C00327,458393001,0.0101525423728813,1
C00327,617091002,0.0169322033898305,1
C00428,642447001,0.0474406779661016,2
C00447,552473031,0.0254067796610169,2
C00447,683662009,0.0135423728813559,2
C00447,649494005,0.0220169491525423,2
C00447,655784003,0.0338813559322033,2
C00447,680186002,0.0423559322033898,2
C00447,663016002,0.0677796610169491,2
C00447,680499002,0.0508305084745762,2
C00447,662909001,0.0593050847457627,2
C00447,663515004,0.0254067796610169,2
C00447,667499005,0.0254067796610169,2
C00472,595080001,0.0118474576271186,2
C00472,650269001,0.0118474576271186,2
C00472,312543001,0.0254067796610169,2
C00472,428071011,0.0067627118644067,2
C00630,293433026,0.0169322033898305,2
C00630,485537037,0.0220169491525423,2
C00749,699358002,0.0508305084745762,2
C00749,456163022,0.0254067796610169,2
C00749,661810001,0.0677796610169491,2
C00896,621381011,0.0338813559322033,2
C00896,573085010,0.0338813559322033,2
C00896,573085001,0.0338813559322033,2
C00063,632829001,0.0186271186440677,2
C00139,399136023,0.0508305084745762,2
C00139,616835005,0.0237118644067796,2
C00139,709414001,0.0135423728813559,2
C00139,624895001,0.061,2
C00139,577034001,0.0118474576271186,2
C00139,524825006,0.0254067796610169,2
C00155,663312002,0.008457627118644,2
C00155,636323003,0.0169322033898305,2
C00155,636323003,0.0169322033898305,2
C00155,663312001,0.008457627118644,2
C00155,636323005,0.0169322033898305,2
C00216,560270007,0.0406610169491525,1
C00216,617280001,0.0542203389830508,1
C00488,666006006,0.1186271186440677,2
C00619,355569001,0.0067627118644067,2
C00619,502522001,0.020322033898305,2
C00619,502522001,0.020322033898305,2
C00619,666448005,0.020322033898305,2
C00619,355569002,0.0067627118644067,2
C00619,666448004,0.020322033898305,2
C00619,662948003,0.0338813559322033,2
C00619,516712001,0.0176101694915254,2
C00619,297067002,0.0136101694915254,2
C00619,669268001,0.020322033898305,2
C00619,355569043,0.0026949152542372,2
